Country or Territory,ISO 3 code,"Cancer deaths attributable to alcohol
Proportion (%) of cancer deaths caused by alcohol drinking in men ages 15 years or older, 2016","Smoking prevalence male
Prevalence (%) of daily smoking for men","Smoking prevalence female
Prevalence (%) of daily smoking for women","Cancers attributable to infections
Proportion of cancers attributable to infections (%), by country","Obesity prevalence male
International variation in the prevalence of obesity, 2016","Obesity prevalence female
International variation in the prevalence of obesity, 2016","Melanoma skin cancer incidence
Age-standardized rate (world) per 100,000, both sexes, 2018","Breastfeeding at 12 months
Percent (%) of children who receive any breast milk at 12 months of age","Average births per woman 2010-2015","Outdoor air pollution
Average annual population-weighted concentrations of PM2.5 (particulate matter of 2.5 μm diameter or less), measured in μg/m3, 2017","Indoor air pollution
Proportion (%) of population using solid fuels in 2017","Cancer rank as leading cause of death among 30-69
2016","Lung cancer incidence rates, male
Age-standardized rate (world) per 100,000, all ages, 2018","Lung cancer incidence rates, female
Age-standardized rate (world) per 100,000, all ages, 2018","Breast most frequently diagnosed cancer in women
Countries where breast cancer is the most frequently diagnosed cancer in women, 2018","Human Development Index (HDI) levels
2017","Cancer rank as leading cause of death among <70
2016","Indigenous peoples
As percent of total population","Most common cancer cases worldwide, females
2018","Most common cancer deaths worldwide, females
2018","Most common cancer cases worldwide, males
2018","Most common cancer deaths worldwide, males
2018","High-quality survival data
Availability of high-quality cancer data for survival statistics, 2008–2014","Cancer survivors
Estimated number of cancer survivors diagnosed within the past five years per 100,000 population, both sexes, 2018","Years lived with disability due to cancer
Both sexes, all ages, 2017","Cervical cancer screening, visual inspection with acetic acid
As of June 2017","Parties to the Framework Convention on Tobacco Control
As of mid-2019","Tobacco packaging restrictions
Use of graphic warning labels and plain packaging","Hepatitis B virus vaccination
Hepatitis B vaccination coverage (% of one-year-olds who have received three doses of hepatitis B vaccine), 2017","Human papillomavirus vaccination
Countries that have introduced the HPV vaccine by June 2019 (including partial introduction)","Cervical cancer screening, HPV DNA testing
2017","Radiotherapy availability
Number of radiotherapy machines per 1,000 cancer patients","Untreated deaths in pain
2016","Population-based cancer registries
Availability of population-based cancer registry (PBCR) data, 2019","Mortality registration quality
Quality of mortality registration worldwide, 2007–2016","Cost of smoking-attributable diseases (US$ billions)
Economic cost of smoking-attributable diseases annually (healthcare spending and productivity losses)*","Cervical cancer incidence rates
Age-standardized rate (world) per 100,000, 2018","HIV prevalence (%)
Both sexes, 2017","UICC organizations
A global network of cancer organizations","Global Relay For Life
2017",State,Total.Rate,Total.Number,Total.Population,Rates.Age.< 18,Rates.Age.18-45,Rates.Age.45-64,Rates.Age.> 64,Rates.Age and Sex.Female.< 18,Rates.Age and Sex.Male.< 18,Rates.Age and Sex.Female.18 - 45,Rates.Age and Sex.Male.18 - 45,Rates.Age and Sex.Female.45 - 64,Rates.Age and Sex.Male.45 - 64,Rates.Age and Sex.Female.> 64,Rates.Age and Sex.Male.> 64,Rates.Race.White,Rates.Race.White non-Hispanic,Rates.Race.Black,Rates.Race.Asian,Rates.Race.Indigenous,Rates.Race and Sex.Female.White,Rates.Race and Sex.Female.White non-Hispanic,Rates.Race and Sex.Female.Black,Rates.Race and Sex.Female.Black non-Hispanic,Rates.Race and Sex.Female.Asian,Rates.Race and Sex.Female.Indigenous,Rates.Race and Sex.Male.White,Rates.Race and Sex.Male.White non-Hispanic,Rates.Race and Sex.Male.Black,Rates.Race and Sex.Male.Black non-Hispanic,Rates.Race and Sex.Male.Asian,Rates.Race and Sex.Male.Indigenous,Rates.Race.Hispanic,Rates.Race and Sex.Female.Hispanic,Rates.Race and Sex.Male.Hispanic,Types.Breast.Total,Types.Breast.Age.18 - 44,Types.Breast.Age.45 - 64,Types.Breast.Age.> 64,Types.Breast.Race.White,Types.Breast.Race.White non-Hispanic ,Types.Breast.Race.Black,Types.Breast.Race.Black non-Hispanic,Types.Breast.Race.Asian,Types.Breast.Race.Indigenous,Types.Breast.Race.Hispanic,Types.Colorectal.Total,Types.Colorectal.Age and Sex.Female.18 - 44,Types.Colorectal.Age and Sex.Male.18 - 44,Types.Colorectal.Age and Sex.Female.45 - 64,Types.Colorectal.Age and Sex.Male.45 - 64,Types.Colorectal.Age and Sex.Female.> 64,Types.Colorectal.Age and Sex.Male.> 64,Types.Colorectal.Race.White,Types.Colorectal.Race.White non-Hispanic,Types.Colorectal.Race.Black,Types.Colorectal.Race.Black non-Hispanic,Types.Colorectal.Race.Asian,Types.Colorectal.Race.Indigenous,Types.Colorectal.Race.Hispanic,Types.Lung.Total,Types.Lung.Age and Sex.Female.18 - 44,Types.Lung.Age and Sex.Male.18 - 44,Types.Lung.Age and Sex.Female.45 - 64,Types.Lung.Age and Sex.Male.45 - 64,Types.Lung.Age and Sex.Female.> 64,Types.Lung.Age and Sex.Male.> 64,Types.Lung.Race.White,Types.Lung.Race.White non-Hispanic,Types.Lung.Race.Black,Types.Lung.Race.Black non-Hispanic,Types.Lung.Race.Asian,Types.Lung.Race.Indigenous,Types.Lung.Race.Hispanic,Country or Territory2,ISO 3 code3,"Cancer deaths attributable to alcohol
Proportion (%) of cancer deaths caused by alcohol drinking in men ages 15 years or older, 20164","Smoking prevalence male
Prevalence (%) of daily smoking for men5","Smoking prevalence female
Prevalence (%) of daily smoking for women6","Cancers attributable to infections
Proportion of cancers attributable to infections (%), by country7","Obesity prevalence male
International variation in the prevalence of obesity, 20168","Obesity prevalence female
International variation in the prevalence of obesity, 20169","Melanoma skin cancer incidence
Age-standardized rate (world) per 100,000, both sexes, 201810","Breastfeeding at 12 months
Percent (%) of children who receive any breast milk at 12 months of age11","Average births per woman
2010-201512","Outdoor air pollution
Average annual population-weighted concentrations of PM2.5 (particulate matter of 2.5 μm diameter or less), measured in μg/m3, 201713","Indoor air pollution
Proportion (%) of population using solid fuels in 201714","Cancer rank as leading cause of death among 30-69
201615","Lung cancer incidence rates, male
Age-standardized rate (world) per 100,000, all ages, 201816","Lung cancer incidence rates, female
Age-standardized rate (world) per 100,000, all ages, 201817","Breast most frequently diagnosed cancer in women
Countries where breast cancer is the most frequently diagnosed cancer in women, 201818","Human Development Index (HDI) levels
201719","Cancer rank as leading cause of death among <70
201620","Indigenous peoples
As percent of total population21","Most common cancer cases worldwide, females
201822","Most common cancer deaths worldwide, females
201823","Most common cancer cases worldwide, males
201824","Most common cancer deaths worldwide, males
201825","High-quality survival data
Availability of high-quality cancer data for survival statistics, 2008–201426","Cancer survivors
Estimated number of cancer survivors diagnosed within the past five years per 100,000 population, both sexes, 201827","Years lived with disability due to cancer
Both sexes, all ages, 201728","Cervical cancer screening, visual inspection with acetic acid
As of June 201729","Parties to the Framework Convention on Tobacco Control
As of mid-201930","Tobacco packaging restrictions
Use of graphic warning labels and plain packaging31","Hepatitis B virus vaccination
Hepatitis B vaccination coverage (% of one-year-olds who have received three doses of hepatitis B vaccine), 201732","Human papillomavirus vaccination
Countries that have introduced the HPV vaccine by June 2019 (including partial introduction)33","Cervical cancer screening, HPV DNA testing
201734","Radiotherapy availability
Number of radiotherapy machines per 1,000 cancer patients35","Untreated deaths in pain
201636","Population-based cancer registries
Availability of population-based cancer registry (PBCR) data, 201937","Mortality registration quality
Quality of mortality registration worldwide, 2007–201638","Cost of smoking-attributable diseases (US$ billions)
Economic cost of smoking-attributable diseases annually (healthcare spending and productivity losses)*39","Cervical cancer incidence rates
Age-standardized rate (world) per 100,000, 201840","HIV prevalence (%)
Both sexes, 201741","UICC organizations
A global network of cancer organizations42","Global Relay For Life
201743"
France,FRA,8.1,32.3,21.6,4.5,22,21.1,13.6,9,2,12,0.41,1st,51.3,22.5,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,Regional high quality data,1060.7,173256.9,No program,FCTC party,Graphic warning labels + plain packaging,90,Introduced,None,1.11,0,High quality PBCR,High,64.2,6.7,0.5,42,Global Relay For Life Participant,Wyoming,167.9,6603,3931624,0,11.8,168.3,924.9,0,0,13.2,10.4,162.5,174,803.4,1064.5,161.5,163.2,86,87.4,177.4,142.4,144.3,0,0,0,129.8,187.4,189.2,0,0,0,237.1,118.9,96.9,146.5,23.5,0,32.2,98.7,20.6,21,0,0,0,0,0,16.1,0,0,13.5,21,73.8,101.7,15.2,15,0,0,0,0,17.8,41.5,0,0,34.6,39,205.6,290.4,40,40.8,0,0,0,55.2,21.4,France,FRA,8.1,32.3,21.6,4.5,22,21.1,13.6,9,2,12,0.41,1st,51.3,22.5,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,Regional high quality data,1060.7,173256.9,No program,FCTC party,Graphic warning labels + plain packaging,90,Introduced,None,1.11,0,High quality PBCR,High,64.2,6.7,0.5,42,Global Relay For Life Participant
French Guiana,GUF,No data,No data,No data,18.8,No data,No data,3.7,No data,3.5,No data,No data,No data,27.2,12.8,Breast,No data,No data,No data,Breast,Breast,Prostate,Lung,No data,703.6,No data,No program,No data,No data,No data,Not introduced,None,1.6,No data,PBCR,No coverage,Data not featured,20.8,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French Guiana,GUF,No data,No data,No data,18.8,No data,No data,3.7,No data,3.5,No data,No data,No data,27.2,12.8,Breast,No data,No data,No data,Breast,Breast,Prostate,Lung,No data,703.6,No data,No program,No data,No data,No data,Not introduced,None,1.6,No data,PBCR,No coverage,Data not featured,20.8,No data,0,Non-participant
French Polynesia,PYF,No data,No data,No data,6.6,No data,No data,6.5,No data,2.1,No data,No data,No data,55.7,23.4,Breast,No data,No data,No data,Breast,Lung,Prostate,Lung,No data,661.9,No data,No program,No data,No data,No data,Not introduced,None,No data,No data,PBCR,No coverage,Data not featured,10.1,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French Polynesia,PYF,No data,No data,No data,6.6,No data,No data,6.5,No data,2.1,No data,No data,No data,55.7,23.4,Breast,No data,No data,No data,Breast,Lung,Prostate,Lung,No data,661.9,No data,No program,No data,No data,No data,Not introduced,None,No data,No data,PBCR,No coverage,Data not featured,10.1,No data,0,Non-participant
Gabon,GAB,9.9,14.7,2.2,21.6,9.6,20.3,1.5,60.5,4,44,13,3rd-4th,10.9,4.4,Breast,High,5th-10th,No data,Breast,Cervix uteri,Prostate,Prostate,No data,238.4,631.7,No program,FCTC party,Graphic warning labels,75,Not introduced,None,1.19,1527.6,Registration activity,No coverage,Data not featured,20,4.2,2,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabon,GAB,9.9,14.7,2.2,21.6,9.6,20.3,1.5,60.5,4,44,13,3rd-4th,10.9,4.4,Breast,High,5th-10th,No data,Breast,Cervix uteri,Prostate,Prostate,No data,238.4,631.7,No program,FCTC party,Graphic warning labels,75,Not introduced,None,1.19,1527.6,Registration activity,No coverage,Data not featured,20,4.2,2,Non-participant
Gambia,GMB,6.6,19.3,0.8,51.3,5.6,14.8,No data,98.7,5.6,34,95,5th+,6.2,0.29,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Liver,Liver,No data,74.8,468,No program,FCTC party,No graphic warning labels,92,Not introduced,None,0,1038,PBCR,No coverage,Data not featured,29,1.6,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambia,GMB,6.6,19.3,0.8,51.3,5.6,14.8,No data,98.7,5.6,34,95,5th+,6.2,0.29,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Liver,Liver,No data,74.8,468,No program,FCTC party,No graphic warning labels,92,Not introduced,None,0,1038,PBCR,No coverage,Data not featured,29,1.6,0,Non-participant
Georgia,GEO,6.4,38.9,3.8,12.5,19.2,23.8,3,44.7,2,22,42,2nd,35.7,3.7,Breast,High,2nd,No data,Breast,Breast,Lung,Lung,No data,329.7,4891.6,No program,FCTC party,Graphic warning labels,91,Introduced,Pilot,1.81,0,PBCR,Low,Data not featured,9.8,0.4,4,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,GEO,6.4,38.9,3.8,12.5,19.2,23.8,3,44.7,2,22,42,2nd,35.7,3.7,Breast,High,2nd,No data,Breast,Breast,Lung,Lung,No data,329.7,4891.6,No program,FCTC party,Graphic warning labels,91,Introduced,Pilot,1.81,0,PBCR,Low,Data not featured,9.8,0.4,4,Non-participant
Germany,DEU,8,25.1,17.1,5.5,24.2,20.4,21.6,23,1.4,12,0.78,1st,41,27.4,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,Regional high quality data,1010.9,276836.6,No program,FCTC party,Graphic warning labels,87,Introduced,Pilot,0.89,0,High quality PBCR,High,Data not featured,7.5,0.2,6,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,DEU,8,25.1,17.1,5.5,24.2,20.4,21.6,23,1.4,12,0.78,1st,41,27.4,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,Regional high quality data,1010.9,276836.6,No program,FCTC party,Graphic warning labels,87,Introduced,Pilot,0.89,0,High quality PBCR,High,Data not featured,7.5,0.2,6,Non-participant
Ghana,GHA,6,9.5,0.3,34.4,4.5,16.6,0.52,95.2,4.2,35,73,3rd-4th,1.8,1.3,Breast,Medium,5th-10th,No data,Breast,Cervix uteri,Prostate,Liver,No data,228.5,9712.4,Pilot,FCTC party,No graphic warning labels,99,Not introduced,None,0.18,17957.4,PBCR,No coverage,Data not featured,32.9,1.7,5,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghana,GHA,6,9.5,0.3,34.4,4.5,16.6,0.52,95.2,4.2,35,73,3rd-4th,1.8,1.3,Breast,Medium,5th-10th,No data,Breast,Cervix uteri,Prostate,Liver,No data,228.5,9712.4,Pilot,FCTC party,No graphic warning labels,99,Not introduced,None,0.18,17957.4,PBCR,No coverage,Data not featured,32.9,1.7,5,Non-participant
Greece,GRC,5.5,33.5,21.6,6.9,24.2,25.4,8.7,6,1.3,16,0.68,1st,67.8,16.4,Breast,Very high,1st,No data,Breast,Breast,Lung,Lung,No data,783.8,27161.6,No program,FCTC party,Graphic warning labels,96,Introduced,None,0.79,0,Registration activity,Medium,Data not featured,8.1,0.2,4,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greece,GRC,5.5,33.5,21.6,6.9,24.2,25.4,8.7,6,1.3,16,0.68,1st,67.8,16.4,Breast,Very high,1st,No data,Breast,Breast,Lung,Lung,No data,783.8,27161.6,No program,FCTC party,Graphic warning labels,96,Introduced,None,0.79,0,Registration activity,Medium,Data not featured,8.1,0.2,4,Non-participant
Greenland,GRL,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,0.64,No data,No data,No data,No data,No data,No data,89.27,No data,No data,No data,No data,No data,No data,73.4,No program,No data,No data,No data,Not introduced,None,No data,No data,No information,No coverage,Data not featured,No data,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greenland,GRL,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,0.64,No data,No data,No data,No data,No data,No data,89.27,No data,No data,No data,No data,No data,No data,73.4,No program,No data,No data,No data,Not introduced,None,No data,No data,No information,No coverage,Data not featured,No data,No data,0,Non-participant
Grenada,GRD,8,10.5,2.5,No data,13.3,29,No data,No data,2.2,23,3.5,No data,No data,No data,No data,High,2nd,No data,No data,No data,No data,No data,No data,No data,142,Pilot,FCTC party,No graphic warning labels,96,Introduced,None,No data,0,PBCR,High,Data not featured,No data,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grenada,GRD,8,10.5,2.5,No data,13.3,29,No data,No data,2.2,23,3.5,No data,No data,No data,No data,High,2nd,No data,No data,No data,No data,No data,No data,No data,142,Pilot,FCTC party,No graphic warning labels,96,Introduced,None,No data,0,PBCR,High,Data not featured,No data,No data,0,Non-participant
Guadeloupe,GLP,No data,No data,No data,10.2,No data,No data,1.5,No data,2,No data,No data,No data,13,6.5,Breast,No data,No data,No data,Breast,Breast,Prostate,Prostate,No data,776.5,No data,No program,No data,No data,No data,Not introduced,None,0.88,No data,PBCR,No coverage,Data not featured,9.3,No data,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guadeloupe,GLP,No data,No data,No data,10.2,No data,No data,1.5,No data,2,No data,No data,No data,13,6.5,Breast,No data,No data,No data,Breast,Breast,Prostate,Prostate,No data,776.5,No data,No program,No data,No data,No data,Not introduced,None,0.88,No data,PBCR,No coverage,Data not featured,9.3,No data,1,Non-participant
Guam,GUM,No data,No data,No data,8.5,No data,No data,No data,No data,2.4,12,7.7,No data,53.7,24.3,Breast,No data,No data,No data,Breast,Lung,Lung,Lung,No data,418,168.8,No program,No data,No data,No data,No data,None,2.58,No data,PBCR,No coverage,Data not featured,18.7,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guam,GUM,No data,No data,No data,8.5,No data,No data,No data,No data,2.4,12,7.7,No data,53.7,24.3,Breast,No data,No data,No data,Breast,Lung,Lung,Lung,No data,418,168.8,No program,No data,No data,No data,No data,None,2.58,No data,PBCR,No coverage,Data not featured,18.7,No data,0,Non-participant
Guatemala,GTM,3.8,13.4,2.5,33.6,15.1,26.4,0.76,84.4,3.2,24,46,2nd,3.9,2.5,Breast,Medium,5th-10th,41,Breast,Liver,Prostate,Liver,No data,238.9,6199.9,National,FCTC party,No graphic warning labels,82,Introduced,National,0.49,2875.6,Registration activity,High,Data not featured,21.1,0.4,6,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guatemala,GTM,3.8,13.4,2.5,33.6,15.1,26.4,0.76,84.4,3.2,24,46,2nd,3.9,2.5,Breast,Medium,5th-10th,41,Breast,Liver,Prostate,Liver,No data,238.9,6199.9,National,FCTC party,No graphic warning labels,82,Introduced,National,0.49,2875.6,Registration activity,High,Data not featured,21.1,0.4,6,Non-participant
Guinea,GIN,1.9,6.9,1.4,42.6,3.7,11.5,0.71,94.9,5.1,26,98,3rd-4th,3.7,1.2,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Liver,Liver,No data,131,3763,Pilot,FCTC party,No graphic warning labels,45,Not introduced,None,No data,7232.4,PBCR,No coverage,Data not featured,45.5,1.5,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinea,GIN,1.9,6.9,1.4,42.6,3.7,11.5,0.71,94.9,5.1,26,98,3rd-4th,3.7,1.2,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Liver,Liver,No data,131,3763,Pilot,FCTC party,No graphic warning labels,45,Not introduced,None,No data,7232.4,PBCR,No coverage,Data not featured,45.5,1.5,1,Non-participant
Guinea-Bissau,GNB,5.4,11.4,1,36.4,5,13.7,0.34,97.8,4.9,30,97,3rd-4th,2.6,1.2,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Liver,Liver,No data,135.5,499.2,No program,FCTC party,No graphic warning labels,87,Not introduced,None,0,1598,No information,No coverage,Data not featured,32.7,3.4,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinea-Bissau,GNB,5.4,11.4,1,36.4,5,13.7,0.34,97.8,4.9,30,97,3rd-4th,2.6,1.2,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Liver,Liver,No data,135.5,499.2,No program,FCTC party,No graphic warning labels,87,Not introduced,None,0,1598,No information,No coverage,Data not featured,32.7,3.4,0,Non-participant
Guyana,GUY,4.9,15.8,2,21.4,12.7,27.1,No data,65.7,2.6,22,9,3rd-4th,5,2.3,Breast,Medium,3rd-4th,No data,Breast,Cervix uteri,Prostate,Prostate,No data,219.4,418.2,National,FCTC party,No graphic warning labels,97,Introduced,None,1.33,0,PBCR,Medium,Data not featured,32.7,1.7,2,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guyana,GUY,4.9,15.8,2,21.4,12.7,27.1,No data,65.7,2.6,22,9,3rd-4th,5,2.3,Breast,Medium,3rd-4th,No data,Breast,Cervix uteri,Prostate,Prostate,No data,219.4,418.2,National,FCTC party,No graphic warning labels,97,Introduced,None,1.33,0,PBCR,Medium,Data not featured,32.7,1.7,2,Non-participant
Haiti,HTI,4.1,15.2,1.8,24.1,17.9,26.9,0.37,90.7,3.1,15,81,3rd-4th,6,7,Breast,Low,5th-10th,No data,Breast,Breast,Prostate,Prostate,No data,207.3,5322,Pilot,Not FCTC party,No graphic warning labels,58,Not introduced,None,0,9481.2,No information,No coverage,Data not featured,17.1,1.9,3,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haiti,HTI,4.1,15.2,1.8,24.1,17.9,26.9,0.37,90.7,3.1,15,81,3rd-4th,6,7,Breast,Low,5th-10th,No data,Breast,Breast,Prostate,Prostate,No data,207.3,5322,Pilot,Not FCTC party,No graphic warning labels,58,Not introduced,None,0,9481.2,No information,No coverage,Data not featured,17.1,1.9,3,Non-participant
Holy See,VAT,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No program,No data,No data,No data,No data,None,No data,No data,No information,No coverage,Data not featured,No data,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy See,VAT,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No program,No data,No data,No data,No data,None,No data,No data,No information,No coverage,Data not featured,No data,No data,0,Non-participant
Honduras,HND,3.3,19.6,1.2,29.9,15.6,26.9,0.89,76.8,2.7,21,47,3rd-4th,6.8,4.8,Breast,Medium,3rd-4th,7.2,Breast,Cervix uteri,Prostate,Prostate,No data,264.7,3499.2,Pilot,FCTC party,Graphic warning labels,97,Introduced,National,0.7,3524.2,PBCR,Very low,Data not featured,19.6,0.3,4,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Honduras,HND,3.3,19.6,1.2,29.9,15.6,26.9,0.89,76.8,2.7,21,47,3rd-4th,6.8,4.8,Breast,Medium,3rd-4th,7.2,Breast,Cervix uteri,Prostate,Prostate,No data,264.7,3499.2,Pilot,FCTC party,Graphic warning labels,97,Introduced,National,0.7,3524.2,PBCR,Very low,Data not featured,19.6,0.3,4,Global Relay For Life Participant
Hungary,HUN,11.4,31.5,20.8,7.8,28.2,24.6,10.1,No data,1.3,16,16,1st,77.4,41.4,Breast,Very high,1st,No data,Breast,Lung,Lung,Lung,No data,984,20507,No program,FCTC party,Graphic warning labels + plain packaging,No data,Introduced,None,0.55,0,Registration activity,High,Data not featured,17.2,0.05,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hungary,HUN,11.4,31.5,20.8,7.8,28.2,24.6,10.1,No data,1.3,16,16,1st,77.4,41.4,Breast,Very high,1st,No data,Breast,Lung,Lung,Lung,No data,984,20507,No program,FCTC party,Graphic warning labels + plain packaging,No data,Introduced,None,0.55,0,Registration activity,High,Data not featured,17.2,0.05,1,Non-participant
Iceland,ISL,5.5,14.5,14.4,3.7,24.2,19.4,10.1,No data,2,6.5,0.53,1st,27.7,32.5,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,810.8,880.6,No program,FCTC party,Graphic warning labels,No data,Introduced,None,1.32,0,High quality PBCR,High,Data not featured,7.6,No data,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iceland,ISL,5.5,14.5,14.4,3.7,24.2,19.4,10.1,No data,2,6.5,0.53,1st,27.7,32.5,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,810.8,880.6,No program,FCTC party,Graphic warning labels,No data,Introduced,None,1.32,0,High quality PBCR,High,Data not featured,7.6,No data,1,Non-participant
India,IND,6.5,17.3,1.4,21.7,2.7,5.1,0.24,91.8,2.4,91,60,2nd,7.8,3,Breast,Medium,3rd-4th,8.61,Breast,Breast,"Lip, oral cavity","Lip, oral cavity",Regional high quality data,173.5,483705,Pilot,FCTC party,Graphic warning labels,88,Not introduced,Pilot,0.54,513277.8,High quality PBCR,Very low,136.2,14.7,0.2,27,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,IND,6.5,17.3,1.4,21.7,2.7,5.1,0.24,91.8,2.4,91,60,2nd,7.8,3,Breast,Medium,3rd-4th,8.61,Breast,Breast,"Lip, oral cavity","Lip, oral cavity",Regional high quality data,173.5,483705,Pilot,FCTC party,Graphic warning labels,88,Not introduced,Pilot,0.54,513277.8,High quality PBCR,Very low,136.2,14.7,0.2,27,Global Relay For Life Participant
Indonesia,IDN,1.7,66.6,2.1,18.6,4.8,8.9,0.57,78,2.5,17,36,2nd,19.4,6,Breast,Medium,3rd-4th,No data,Breast,Breast,Lung,Lung,No data,298,112876.4,National,Not FCTC party,Graphic warning labels,79,Introduced,None,0.17,122142.1,PBCR,No coverage,Data not featured,23.4,0.4,8,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indonesia,IDN,1.7,66.6,2.1,18.6,4.8,8.9,0.57,78,2.5,17,36,2nd,19.4,6,Breast,Medium,3rd-4th,No data,Breast,Breast,Lung,Lung,No data,298,112876.4,National,Not FCTC party,Graphic warning labels,79,Introduced,None,0.17,122142.1,PBCR,No coverage,Data not featured,23.4,0.4,8,Non-participant
